0.14026 -55.63
0.14227 -82.02
0.14425 -86.82
0.14632 -81.22
0.14821 -74.83
0.1501 -63.63
0.15199 -73.63
0.15388 -68.43
0.15619 -79.22
0.15849 -80.02
0.16104 -78.82
0.16334 -71.63
0.16565 -63.63
0.16795 -60.83
0.17022 -57.23
0.17214 -50.43
0.17415 -46.83
0.17624 -45.23
0.17887 -52.03
0.182 -50.03
0.18512 -50.03
0.18778 -62.83
0.19021 -31.23
0.19216 -22.43
0.19485 -28.43
0.19728 -26.03
0.2003 3.96
0.20353 -11.26
0.20693 -2.88
0.2101 -18.07
0.21309 -12.47
0.21621 -6.47
0.21908 -33.67
0.22158 -76.06
0.22439 -58.99
0.22752 -31.82
0.23036 -41.83
0.23349 -30.66
0.23633 -13.88
0.24009 -4.70
0.24314 -5.52
0.24531 -39.53
0.24762 -38.35
0.25006 -59.96
0.25227 -68.38
0.25447 -63.59
0.25692 -67.21
0.25936 -63.23
0.26205 -63.64
0.26464 -56.86
0.26731 -57.28
0.26842 -60.09
0.26975 -48.10
0.27215 -65.71
0.27271 -57.72
0.27577 -64.94
0.27771 -48.15
0.27855 -45.76
0.28062 -30.17
0.28243 -27.39
0.28401 -11.40
0.28459 -16.20
0.28558 -13.81
0.28636 -21.81
0.28723 -22.62
0.28846 -14.63
0.29084 -18.24
0.29391 -36.26
0.29787 -29.09
0.30102 -23.52
0.30348 -37.97
0.30554 -18.81
0.30769 -16.45
0.30913 -13.27
0.31177 -14.92
0.31488 5.82
0.31608 -11.00
0.31727 -5.03
0.31919 -54.06
0.31975 -29.27
0.323 9.93
0.32379 9.93
0.32653 1.13
0.32905 15.15
0.32952 -6.45
0.33322 -5.72
0.33489 -21.35
0.3373 -78.59
0.3377 -49.80
0.33912 -77.82
0.33953 -61.83
0.34034 -73.04
0.34119 -87.46
0.34162 -76.27
0.34304 -75.89
0.34465 -84.32
0.34515 -60.33
0.34798 -71.59
0.35107 -71.64
0.35327 -78.08
0.35476 -70.11
0.35599 -74.93
0.35747 -69.36
0.35895 -102.18
0.36142 -44.64
0.36502 -34.31
0.36888 -71.97
0.37246 -38.44
0.37522 -38.49
0.37742 -36.93
0.3799 -28.98
0.38238 -35.43
0.38576 -21.89
0.38901 -5.95
0.39278 -12.42
0.39505 10.73
0.3963 9.91
0.39756 13.93
0.39958 13.13
0.40033 9.13
0.4031 24.32
0.40587 5.13
0.40883 2.73
0.4123 12.69
0.41651 -6.23
0.42014 -56.32
0.42404 -71.63
0.42684 -94.11
0.43001 -103.40
0.43301 -103.09
0.4363 -109.98
0.43833 -103.24
0.44011 -70.49
0.44155 -85.73
0.44504 -66.63
0.44669 -66.68
0.44799 -72.72
0.44928 -66.76
0.45057 -65.19
0.45302 -64.46
0.45341 -71.67
0.45434 -74.10
0.45483 -66.11
0.45606 -81.35
0.45799 -87.00
0.46003 -77.46
0.4625 -79.13
0.46495 -81.60
0.46798 -64.89
0.47124 -51.39
0.47446 -33.88
0.47767 -37.17
0.48282 -25.32
0.48635 -16.62
0.48965 -16.72
0.4925 -59.19
0.49513 -20.87
0.49798 -26.55
0.50083 -5.84
0.50368 -41.11
0.50597 -48.38
0.50826 -52.44
0.51054 -62.91
0.51287 -62.17
0.51637 -52.67
0.51713 -37.50
0.52036 -41.59
0.52394 -38.49
0.52764 -40.20
0.53228 -53.13
0.53599 -62.83
0.54006 -62.15
0.54353 -59.85
0.54807 -71.18
0.55218 -48.90
0.55612 -59.41
0.55883 -49.89
0.56207 -42.78
0.56407 -26.04
0.56608 -23.70
0.56875 -28.57
0.57074 -12.63
0.57243 -11.08
0.57508 0.04
0.57845 -23.25
0.58158 -61.74
0.58494 -65.83
0.58811 -50.73
0.59223 -37.24
0.59695 -34.98
0.60044 -40.68
0.60565 -35.21
0.61052 -17.73
0.61417 -36.22
0.61785 -49.12
0.62012 -50.75
0.62291 -80.95
0.62541 -74.85
0.628 -94.59
0.62967 -75.54
0.63097 -84.18
0.63231 -87.90
0.6339 -79.93
0.63513 -73.80
0.63761 -76.93
0.63962 -68.35
0.64222 -72.10
0.64401 -72.13
0.64601 -72.78
0.6476 -71.58
0.65075 -63.65
0.65375 -61.24
0.65511 -64.96
0.65702 -60.69
0.65838 -58.87
0.66002 -56.44
0.66196 -47.87
0.66371 -61.44
0.66429 -47.30
0.66749 -61.51
0.6704 -53.57
0.67214 -51.14
0.67343 -62.24
0.67468 -53.65
0.6762 -57.99
0.67773 -54.94
0.68027 -54.37
0.68435 -29.84
0.71108 -57.98
0.7194 -67.31
0.72148 -64.88
0.72271 -67.97
0.72375 -55.06
0.7249 -42.77
0.72674 -39.72
0.7299 -45.30
0.73766 -52.78
0.74219 -47.30
0.74415 -54.10
0.74568 -49.81
0.74676 -60.90
0.74865 -68.92
0.75327 -57.91
0.75654 -57.95
0.7601 -48.15
0.76356 -35.89
0.76671 -39.01
0.76927 -31.04
0.77178 -25.53
0.77405 -28.03
0.77656 -12.68
0.77965 -9.64
0.78258 -8.45
0.78533 -15.25
0.78742 -31.27
0.78924 -37.76
0.79281 -27.65
0.79483 -71.37
0.79826 -68.33
0.80196 -66.52
0.80533 -54.85
0.80798 -56.72
0.81003 -34.58
0.81219 -53.05
0.81451 -48.14
0.81655 -40.16
0.81904 -30.33
0.82159 -21.12
0.82388 -37.13
0.83219 -32.88
0.83482 -31.66
0.83744 -33.53
0.84006 -29.23
0.84268 -15.72
0.84529 -9.58
0.84791 -12.67
0.8508 -20.69
0.85342 -32.40
0.85663 -4.73
0.86067 -6.60
0.86378 -26.31
0.86693 -58.33
0.86996 -57.12
0.87335 -78.67
0.87632 -72.54
0.87865 -78.09
0.88082 -74.42
0.8835 -64.59
0.88617 -58.45
0.88918 -63.39
0.89285 -61.57
0.89728 -57.91
0.90033 -58.54
0.902 -33.31
0.90344 -40.70
0.90439 -43.77
0.90559 -39.47
0.90678 -35.78
0.90846 -39.47
0.91085 -39.47
0.91587 -46.24
0.92137 -54.85
0.92448 -62.85
0.92644 -58.54
0.92767 -59.16
0.92849 -45.01
0.93187 -44.39
0.93586 -32.08
0.93893 -27.16
0.94209 -0.09
0.94455 -15.47
0.94725 -7.47
0.94957 -1.32
0.95211 7.30
0.95491 10.37
0.95739 -35.16
0.95963 -18.55
0.96525 -43.16
0.96879 -29.01
0.97253 -23.47
0.97626 -19.78
0.97999 -11.78
0.98403 -26.55
0.98861 -30.24
0.99323 -18.24
0.99739 -27.78
1.00202 -35.46
1.00618 -33.90
1.00711 -43.74
1.01127 -44.33
1.01675 -16.61
1.01814 -33.84
1.02377 -7.96
1.02511 -23.95
1.02899 -21.17
1.02984 -51.62
1.03291 -41.14
1.03615 -55.28
1.03858 -58.96
1.04076 -53.41
1.04303 -49.70
1.04519 -42.93
1.04722 -47.22
1.04905 -44.14
1.05133 -41.05
1.05361 -42.88
1.0559 -42.25
1.05817 -39.17
1.06023 -32.39
1.06231 -16.99
1.0646 -9.60
1.06753 10.72
1.07055 36.58
1.07279 -25.55
1.07474 -31.70
1.07665 9.54
1.07823 -5.84
1.07989 -3.98
1.08165 -19.97
1.08326 -7.04
1.08486 -5.80
1.08646 -38.40
1.08822 -44.55
1.08998 -44.54
1.09179 -46.99
1.09398 -37.14
1.09639 -48.20
1.09851 -50.03
1.10043 -34.64
1.10214 -23.56
1.10513 -29.69
1.10662 -19.23
1.10812 -22.91
1.10958 -24.75
1.11138 -41.97
1.11326 -43.80
1.11504 -48.72
1.11747 -50.55
1.11978 -59.15
1.12244 -51.76
1.12508 -55.43
1.1274 -50.50
1.12971 -42.49
1.13179 -51.71
1.13411 -32.62
1.13596 -26.46
1.13804 -24.60
1.14035 -22.13
1.14266 -22.73
1.14493 -31.95
1.14731 -20.86
1.14947 -17.16
1.15185 -6.07
1.15401 -9.75
1.15595 -10.97
1.15812 -22.65
1.1602 -15.87
1.1629 -1.09
1.16561 -16.46
1.16831 -17.06
1.17185 1.42
1.17523 -2.87
1.1786 -25.62
1.18198 -11.45
1.18581 -36.05
1.18967 -39.10
1.19353 -37.85
1.19739 -35.37
1.20111 -21.20
1.20443 -39.66
1.20774 -34.73
1.21172 -40.26
1.21587 -30.41
1.22001 -15.03
1.22451 -15.02
1.22808 -1.48
1.23164 -14.40
1.23521 2.22
1.23856 1.00
1.24108 -18.69
1.24342 -32.84
1.24556 -54.99
1.24671 -45.76
1.2474 -56.83
1.24791 -52.52
1.24859 -64.83
1.24979 -61.13
1.25159 -44.52
1.2537 -47.59
1.25614 -42.67
1.25803 -40.82
1.26141 -35.28
1.26548 -27.89
1.26939 -22.35
1.27313 -19.88
1.27716 -14.95
1.27991 -9.41
1.28193 -17.41
1.28401 -21.10
1.28591 -30.94
1.2877 -44.47
1.28949 -50.62
1.29128 -46.31
1.29305 -45.08
1.29471 -42.62
1.29588 -41.39
1.29753 -45.08
1.29853 -50.61
1.29969 -34.61
1.30085 -35.85
1.30267 -37.08
1.30466 -32.17
1.30715 -25.41
1.30964 -16.19
1.31182 -14.97
1.31348 -10.67
1.31513 -16.83
1.31632 -7.60
1.31815 -19.30
1.31953 -29.77
1.32076 -37.77
1.32247 -37.78
1.32418 -38.40
1.32601 -35.33
1.32877 -39.03
1.33182 -37.81
1.33518 -34.75
1.34308 -28.01
1.34573 -22.48
1.34854 -4.04
1.35083 -0.97
1.35265 2.72
1.35517 7.01
1.35745 -9.61
1.35965 -13.62
1.3625 -23.78
1.36559 -32.41
1.3679 -42.87
1.37049 -42.27
1.37512 -36.13
1.37759 -40.45
1.37991 -34.31
1.38213 -35.55
1.38499 -20.17
1.38782 -23.88
1.391 -14.04
1.39436 -1.75
1.39715 -1.15
1.39991 -9.77
1.4024 -20.87
1.40526 -30.13
1.40834 -41.24
1.41212 -46.20
1.41598 -45.01
1.41919 -34.58
1.42245 -22.31
1.42553 -21.11
1.4286 1.62
1.43168 0.36
1.43515 3.40
1.43794 18.14
1.44041 10.11
1.44287 16.86
1.44558 14.37
1.44864 -13.35
1.45106 -29.99
1.45405 -49.10
1.4574 -50.98
1.46075 -42.40
1.46434 -31.97
1.46732 -13.55
1.4697 -14.19
1.47239 -14.21
1.47485 -1.93
1.47732 2.35
1.47978 9.09
1.48239 7.22
1.48575 5.95
1.48983 -26.70
1.49472 -50.13
1.50084 -42.21
1.50738 -34.35
1.51196 -14.15
1.5161 -4.39
1.52014 -13.71
1.52395 -26.10
1.53097 -37.02
1.53462 -55.87
1.53828 -49.80
1.54157 -49.87
1.54531 -19.19
1.54883 -21.11
1.55208 -38.10
1.55512 -23.71
1.5584 -20.09
1.56167 -14.62
1.56448 -18.99
1.56809 -24.92
1.57062 -30.82
1.57243 -42.55
1.57627 -41.09
1.57897 -38.38
1.58012 -35.33
1.58324 -21.87
1.58403 -24.96
1.58951 -20.77
1.59144 -24.51
1.59218 -18.99
1.59549 -17.83
1.5992 -14.83
1.60031 -16.09
1.60179 -15.52
1.60283 -14.32
1.60371 -11.27
1.6052 -20.55
1.60579 -16.26
1.60728 -16.92
1.60876 -23.12
1.61024 -21.94
1.61114 -13.97
1.61203 -29.38
1.61469 -25.77
1.61767 -18.78
1.62063 -27.18
1.6233 -26.34
1.62639 -23.05
1.62898 -47.75
1.6312 -12.74
1.63275 -45.40
1.63472 -37.46
1.63709 -54.15
1.63945 -4.08
1.64418 -49.45
1.65054 -51.49
1.65999 -43.17
1.66746 -44.02
1.66931 -45.30
1.67024 -50.26
1.67098 -47.20
1.67148 -41.68
1.67223 -38.63
1.67298 -36.80
1.67423 -22.69
1.67872 -15.45
1.68936 -13.32
1.69183 -1.70
1.6929 -20.19
1.69362 -19.60
1.69469 -26.40
1.6955 -35.66
1.69751 -38.80
1.69926 -42.54
1.70258 -37.11
1.70903 -36.09
1.71968 -12.44
1.72577 -28.02
1.72775 -6.54
1.72911 -10.90
1.73002 -30.61
1.73138 -22.66
1.73501 -13.55
1.74 -16.48
1.74401 -31.68
1.74701 -22.55
1.74858 -44.75
1.75177 -27.63
1.75368 -19.69
1.75583 -25.91
1.7584 -24.76
1.76068 -2.69
1.7632 -7.07
1.7661 -12.09
1.76859 -21.40
1.77107 -1.18
1.77396 -3.73
1.77675 -11.20
1.7796 -30.99
1.78193 -31.06
1.78374 -47.12
1.78561 -34.87
1.78948 -33.15
1.79322 -38.19
1.7971 -35.24
1.79776 -32.86
1.79918 -32.90
1.80088 -31.11
1.80201 -20.06
1.80328 -9.64
1.8047 -14.60
1.80598 -18.94
1.80739 -14.06
1.80895 -17.18
1.81037 -10.45
1.81347 -21.61
1.81502 -14.88
1.81656 -37.69
1.81796 -39.57
1.8195 -23.00
1.82105 -13.81
1.82275 -13.24
1.82414 -11.44
1.82553 -3.48
1.82723 8.17
1.82862 -9.71
1.83001 -10.98
1.83171 -11.03
1.83323 -19.07
1.83474 -20.95
1.8358 -30.21
1.83747 -15.49
1.83807 -23.51
1.84064 -16.81
1.84246 -16.24
1.84398 -16.90
1.84701 -13.29
1.8484 -5.33
1.84966 -2.28
1.85072 -1.08
1.85173 -10.34
1.85274 -7.91
1.8538 -7.93
1.85486 -11.04
1.85592 -12.30
1.85698 -25.25
1.85804 -37.58
1.8592 -26.54
1.86053 -45.03
1.86204 -46.92
1.86362 -45.12
1.86521 -53.16
1.8668 -59.97
1.86839 -45.25
1.86997 -34.83
1.87156 -31.18
1.87315 -32.46
1.87479 -37.42
1.87656 -31.93
1.87832 -9.83
1.88026 -6.81
1.88206 -13.62
1.88385 -19.83
1.88564 -13.11
1.88743 -19.92
1.88921 -15.05
1.89101 -12.02
1.89292 -12.07
1.89674 -17.10
1.89864 -34.38
1.90097 -38.74
1.90335 -40.61
1.90574 -32.64
1.90812 -34.52
1.91044 -19.78
1.91253 -28.42
1.91509 -30.30
1.91741 -22.33
1.91952 -16.21
1.92137 -16.23
1.92328 -10.72
1.92522 -3.36
1.92715 -7.69
1.93295 -0.38
1.93471 -1.64
1.93689 3.87
1.93947 -1.08
1.94205 -38.04
1.94463 -42.99
1.94735 -27.03
1.9501 -26.45
1.95285 -28.95
1.95571 -29.60
1.95896 -22.87
1.96205 -32.14
1.96509 -29.10
1.96814 -28.53
1.97091 -19.33
1.97304 -17.52
1.97499 -0.93
1.97694 -1.57
1.9789 -13.90
1.98086 -3.47
1.98274 3.89
1.98462 -18.90
1.9865 -19.54
1.98839 -15.87
1.99027 -7.28
1.99215 -15.92
1.99404 -13.48
1.99592 -19.04
1.9978 -15.38
1.99972 -17.25
2.00173 -27.09
2.00314 -25.25
2.00422 -30.17
2.0056 -33.86
2.00697 -29.56
2.00814 -12.94
2.00899 -7.40
2.01099 -22.79
2.01356 -14.79
2.01686 -2.48
2.0189 -6.17
2.02117 7.36
2.02366 -6.17
2.02616 -14.17
2.02842 -9.25
2.03024 -19.10
2.03228 -10.48
2.03478 -32.63
2.03705 -11.10
2.03931 -40.63
2.04158 -8.64
2.04426 -16.63
2.04642 -33.86
2.04857 -28.94
2.0512 -33.86
2.05359 -48.63
2.05624 -25.86
2.05923 -32.02
2.06162 -34.48
2.06435 -28.94
2.0669 -46.17
2.06981 -60.32
2.07304 -59.09
2.07724 -28.94
2.08145 -47.40
2.08477 -47.40
2.08811 -28.33
2.09045 -21.56
2.09412 -0.02
2.09613 1.82
2.09787 -35.09
2.10006 -29.56
2.10224 -22.17
2.10515 -19.10
2.10828 -23.40
2.11169 -17.25
2.11543 -33.86
2.11922 -26.48
2.12292 -24.63
2.12662 -20.33
2.13032 -3.10
2.13403 -2.48
2.13773 -5.56
2.14143 -16.63
2.14428 -35.71
2.14657 -42.48
2.14842 -42.48
2.15047 -41.25
2.15253 -55.40
2.15458 -57.24
2.15663 -51.09
2.15869 -56.63
2.16074 -44.32
2.1628 -45.55
2.16485 -35.71
2.16691 -35.09
2.16897 -28.33
2.17096 -25.25
2.17362 -20.33
2.17628 -15.40
2.17894 -8.02
2.18188 -11.71
2.18447 -3.71
2.18669 -19.10
2.18914 -16.02
2.19114 -30.17
2.19342 -23.40
2.19599 -26.48
2.19856 -30.17
2.20114 -26.48
2.20369 -14.18
2.20663 -16.65
2.20962 1.18
2.21262 -6.82
2.21587 -4.98
2.21849 -8.07
2.22141 -11.77
2.22422 -10.54
2.22655 -13.01
2.22889 -13.63
2.23121 -4.41
2.23368 -6.88
2.23611 -27.80
2.2381 -49.34
2.24009 -45.04
2.24209 -40.74
2.24408 -41.36
2.24608 -24.75
2.24808 -19.84
2.25008 -11.23
2.25207 -15.54
2.25469 -7.55
2.2575 5.98
2.26061 4.13
2.26373 4.12
2.26685 -3.89
2.26965 -11.28
2.27308 -32.82
2.27609 -31.60
2.27858 -40.22
2.28107 -48.22
2.28382 -33.46
2.28607 -31.62
2.28848 -25.48
2.29086 -14.41
2.29325 -12.57
2.29564 3.42
2.30048 -5.82
2.30347 -4.00
2.30645 -6.48
2.30944 -23.73
2.31272 -24.99
2.3175 -29.33
2.31988 -18.89
2.32233 -12.14
2.32424 -3.54
2.32599 -9.10
2.32815 -6.65
2.33012 -2.36
2.33051 -14.05
2.33326 -4.23
2.33612 -13.48
2.33865 -15.96
2.34118 1.86
2.34371 12.30
2.34603 9.82
2.34821 -5.58
2.3511 -19.14
2.35348 -33.31
2.35612 -40.71
2.35875 -29.04
2.36113 -29.67
2.36375 -18.62
2.36613 -23.56
2.36851 -13.12
2.37063 -14.36
2.37298 -0.85
2.37509 -3.94
2.37763 10.81
2.3795 12.64
2.38138 11.39
2.38344 8.92
2.38532 -2.79
2.38719 -10.80
2.38926 -22.51
2.39095 -20.67
2.39282 -28.69
2.39507 -15.78
2.3974 -35.49
2.39973 -27.51
2.402 -22.61
2.40427 -24.47
2.40653 -20.80
2.4088 -7.28
2.41107 -0.53
2.41334 -14.08
2.41561 -12.25
2.41788 -8.58
2.42014 -6.13
2.42196 -16.61
2.42397 -40.01
2.42599 -27.10
2.428 -49.27
2.43022 -57.28
2.43229 -11.77
2.4347 -45.63
2.43712 -50.57
2.43953 -45.05
2.44195 -34.61
2.44612 -35.25
2.44813 -35.27
2.45014 -33.44
2.45196 -39.61
2.45397 -24.24
2.45609 -16.87
2.45867 -3.97
2.46151 -0.92
2.46409 -6.48
2.46667 3.96
2.46968 -2.83
2.47291 -24.39
2.47611 -24.41
2.47927 -42.90
2.48182 -49.07
2.48364 -54.62
2.48567 -54.64
2.4875 -46.65
2.48932 -42.36
2.49139 -36.22
2.4939 -39.93
2.49615 -14.11
2.50086 -8.61
2.50306 -17.85
2.50549 -25.86
2.50769 -37.57
2.51232 -46.83
2.51421 -56.07
2.5144 -51.15
2.51635 -52.39
2.51869 -50.56
2.52084 -50.57
2.52279 -50.59
2.52454 -48.75
2.52649 -48.15
2.52825 -35.86
2.5302 -43.25
2.53235 -34.65
2.53472 -43.28
2.53679 -27.30
2.53886 -18.08
2.54072 -16.25
2.54279 -13.80
2.54527 -8.89
2.54796 6.47
2.55127 5.22
2.5552 8.27
2.55617 -12.65
2.55811 -24.36
2.56005 -20.68
2.56198 -18.84
2.5639 -10.86
2.56775 -11.50
2.56968 -12.13
2.5716 -10.91
2.57353 -3.54
2.57546 -7.86
2.57738 5.05
2.57931 2.58
2.58123 -0.51
2.58316 3.78
2.58508 0.70
2.58688 -4.24
2.58861 -1.17
2.59035 -15.34
2.59208 -27.65
2.59381 -32.59
2.59554 -28.91
2.59728 -47.99
2.59901 -45.54
2.60074 -36.32
2.60248 -40.03
2.60421 -33.27
2.60594 -40.05
2.60767 -26.52
2.6094 -27.15
2.61117 -17.93
2.61302 -11.79
2.61487 -6.88
2.61673 -7.51
2.61863 -9.37
2.62095 -10.00
2.62352 -1.40
2.62643 -3.26
2.62933 -5.74
2.6322 -18.68
2.63453 -16.24
2.63685 -48.86
2.63918 -17.50
2.6415 -31.67
2.64382 -31.06
2.64615 -32.93
2.64856 -21.25
2.65097 -16.34
2.65378 -13.29
2.65679 1.46
2.6598 12.52
2.66263 5.12
2.66503 3.87
2.66744 -1.07
2.66985 6.92
2.67226 -6.64
2.67467 -2.35
2.67688 -18.36
2.6788 -10.99
2.68073 -31.30
2.68265 -39.93
2.68448 -36.25
2.68622 -31.34
2.68796 -22.12
2.68969 -12.90
2.69142 -15.99
2.69281 -19.08
2.69436 -18.47
2.69591 -33.86
2.69745 -32.03
2.699 -28.34
2.70054 -35.74
2.70193 -36.37
2.70348 -35.77
2.70502 -38.86
2.70672 -22.26
2.70827 -24.73
2.70982 -15.52
2.71134 -13.69
2.713 -44.47
2.71451 -4.49
2.71588 -14.96
2.71743 -25.43
2.71896 -21.75
2.72049 -27.92
2.72206 -21.78
2.72355 -20.57
2.7251 -13.20
2.72685 -38.44
2.72859 -24.92
2.73033 -28.63
2.73258 -17.57
2.735 22.40
2.7375 13.76
2.74055 23.58
2.74361 12.48
2.74673 14.91
2.75108 6.26
2.75337 12.39
2.75794 1.89
2.76 1.26
2.76229 -8.61
2.76434 -5.55
2.76686 -10.50
2.76914 -10.52
2.77127 -20.38
2.7734 -5.02
2.77574 -5.04
2.77724 2.95
2.77894 4.78
2.78065 5.38
2.78235 1.05
2.78441 -7.58
2.78663 1.01
2.78959 -5.78
2.79342 -7.66
2.79665 -25.53
2.79875 -5.86
2.80106 -31.12
2.80279 -49.60
2.80424 -31.78
2.80597 -33.65
2.80742 -33.67
2.80941 -33.08
2.81261 -15.90
2.81562 -11.02
2.81914 -12.92
2.82219 -3.73
2.82807 -3.20
2.83062 -6.31
2.83288 -4.50
2.83486 -11.91
2.83687 -11.94
2.83888 -17.50
2.84109 -24.30
2.84323 -13.26
2.84511 -15.75
2.84681 -22.54
2.84869 -22.57
2.85039 -13.98
2.85227 -27.54
2.85434 -5.42
2.85623 -7.91
2.85808 -3.62
2.85987 -1.80
2.86158 -4.90
2.86328 6.76
2.86482 -11.10
2.86636 1.18
2.86807 -0.69
2.86961 -4.40
2.87132 -5.04
2.87303 -16.76
2.87491 -24.78
2.87656 -23.58
2.87819 -30.98
2.87982 -29.16
2.88175 -15.65
2.88356 -17.52
2.88542 -15.70
2.88735 -7.73
2.88921 -9.60
2.89087 -5.94
2.89282 -4.73
2.89479 -3.53
2.89677 -0.48
2.89874 -11.59
2.90072 -9.15
2.90284 -5.49
2.90476 -1.83
2.90649 -9.24
2.90841 -16.65
2.91014 -19.13
2.91206 -18.54
2.91398 -15.49
2.9161 -21.68
2.91802 -24.17
2.91994 -29.73
2.92167 -25.45
2.9234 -21.78
2.9252 -18.12
2.92712 -2.76
2.92928 -5.87
2.93189 1.48
2.93565 3.27
2.93994 -0.48
2.94504 22.21
2.9488 9.24
2.95128 7.97
2.95322 12.87
2.95468 -8.07
2.95492 4.84
2.95613 -2.56
2.95711 -14.26
2.95735 -3.81
2.95954 4.78
2.96106 1.68
2.96165 -3.25
2.96301 4.11
2.96359 14.56
2.96475 -8.22
2.96553 -18.07
2.96746 -3.95
2.96938 -3.98
2.9713 -15.08
2.97322 -19.41
2.97513 -2.83
2.97705 -6.55
2.97897 3.89
2.98089 27.24
2.98281 4.45
2.98473 20.42
